weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,asset_key,underlying_key,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,mtf_enabled,mtf_bracket,security_type,short_name
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59322,30,600.0,59322,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 64200 PE 25 AUG 26,64200.0,1.0,,,,,
False,NSE_FO,PB FINTECH LIMITED,NSE,1787682599000.0,CE,POLICYBZR,POLICYBZR,NSE_FO|139539,350,14000.0,139539,350.0,NSE_EQ|INE417T01026,NSE_EQ|INE417T01026,5.0,EQUITY,EQUITY,POLICYBZR 1620 CE 25 AUG 26,1620.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,CE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50980,120,2760.0,50980,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15600 CE 27 OCT 26,15600.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1814293799000.0,CE,NIFTY,NIFTY,NSE_FO|50981,65,1755.0,50981,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 27000 CE 29 JUN 27,27000.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59316,325,13000.0,59316,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1600 PE 27 OCT 26,1600.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,PE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50982,120,2760.0,50982,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15600 PE 27 OCT 26,15600.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59317,30,600.0,59317,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 64000 CE 25 AUG 26,64000.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59318,30,600.0,59318,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 64000 PE 25 AUG 26,64000.0,1.0,,,,,
False,NSE_FO,NIFTY,NSE,1814293799000.0,PE,NIFTY,NIFTY,NSE_FO|50984,65,1755.0,50984,65.0,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,5.0,INDEX,INDEX,NIFTY 27000 PE 29 JUN 27,27000.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59319,30,600.0,59319,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 64100 CE 25 AUG 26,64100.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139532,650,26000.0,139532,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 880 PE 25 AUG 26,880.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139533,650,26000.0,139533,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 900 CE 25 AUG 26,900.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139534,650,26000.0,139534,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 900 PE 25 AUG 26,900.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139535,650,26000.0,139535,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 920 CE 25 AUG 26,920.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139536,650,26000.0,139536,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 920 PE 25 AUG 26,920.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139537,650,26000.0,139537,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 940 CE 25 AUG 26,940.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139538,650,26000.0,139538,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 940 PE 25 AUG 26,940.0,1.0,,,,,
False,BSE_FO,FOCIT,BSE,1785436199000.0,CE,FOCIT,FOCIT,BSE_FO|1174644,45,1350.0,1174644,45.0,BSE_INDEX|FOCIT,BSE_INDEX|FOCIT,5.0,INDEX,INDEX,FOCIT 26750 CE 30 JUL 26,26750.0,,,,,,
,NSE_EQ,TRANS & RECTI. LTD,NSE,,EQ,,,NSE_EQ|INE763I01026,1,100000.0,15174,,,,5.0,,,TARIL,,1.0,INE763I01026,True,42.11,NORMAL,Trans & Recti
False,BSE_FO,SENSEX,BSE,1785436199000.0,CE,SENSEX,SENSEX,BSE_FO|1174631,20,1000.0,1174631,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 67900 CE 30 JUL 26,67900.0,,,,,,
False,BSE_FO,SENSEX50,BSE,1785436199000.0,PE,SENSEX50,SENSEX50,BSE_FO|1149697,75,1800.0,1149697,75.0,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50,5.0,INDEX,INDEX,SENSEX50 25400 PE 30 JUL 26,25400.0,,,,,,
,NSE_EQ,NANDAN DENIM LIMITED,NSE,,EQ,,,NSE_EQ|INE875G01048,1,100000.0,31258,,,,1.0,,,NDL,,1.0,INE875G01048,,,NORMAL,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,PE,PREMIERENE,PREMIERENE,NSE_FO|139506,650,26000.0,139506,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 840 PE 25 AUG 26,840.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139509,650,26000.0,139509,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 880 CE 25 AUG 26,880.0,1.0,,,,,
False,BSE_FO,SENSEX,BSE,1785436199000.0,PE,SENSEX,SENSEX,BSE_FO|1174620,20,1000.0,1174620,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 68600 PE 30 JUL 26,68600.0,,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,CE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50954,120,2760.0,50954,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15400 CE 27 OCT 26,15400.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,PE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50957,120,2760.0,50957,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15400 PE 27 OCT 26,15400.0,1.0,,,,,
False,NSE_FO,PREMIER ENERGIES LIMITED,NSE,1787682599000.0,CE,PREMIERENE,PREMIERENE,NSE_FO|139503,650,26000.0,139503,650.0,NSE_EQ|INE0BS701011,NSE_EQ|INE0BS701011,5.0,EQUITY,EQUITY,PREMIERENE 840 CE 25 AUG 26,840.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1785436199000.0,CE,BANKEX,BANKEX,BSE_FO|1174613,30,900.0,1174613,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 53900 CE 30 JUL 26,53900.0,,,,,,
False,BSE_FO,BANKEX,BSE,1785436199000.0,CE,BANKEX,BANKEX,BSE_FO|1149670,30,900.0,1149670,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 58100 CE 30 JUL 26,58100.0,,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,PE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50941,120,2760.0,50941,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15250 PE 27 OCT 26,15250.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,CE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50942,120,2760.0,50942,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15275 CE 27 OCT 26,15275.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,PE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50945,120,2760.0,50945,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15275 PE 27 OCT 26,15275.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,CE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50946,120,2760.0,50946,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15300 CE 27 OCT 26,15300.0,1.0,,,,,
False,NSE_FO,MIDCPNIFTY,NSE,1793125799000.0,PE,MIDCPNIFTY,MIDCPNIFTY,NSE_FO|50947,120,2760.0,50947,120.0,NSE_INDEX|NIFTY MID SELECT,NSE_INDEX|NIFTY MID SELECT,5.0,INDEX,INDEX,MIDCPNIFTY 15300 PE 27 OCT 26,15300.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,CE,BLUESTARCO,BLUESTARCO,NSE_FO|59390,325,13000.0,59390,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1840 CE 27 OCT 26,1840.0,1.0,,,,,
,NSE_EQ,MUSIC BROADCAST LIMITED,NSE,,EQ,,,NSE_EQ|INE919I01024,1,100000.0,19877,,,,1.0,,,RADIOCITY,,1.0,INE919I01024,,,NORMAL,MUSIC BROADCAST
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59397,325,13000.0,59397,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1840 PE 27 OCT 26,1840.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,CE,BLUESTARCO,BLUESTARCO,NSE_FO|59382,325,13000.0,59382,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1800 CE 27 OCT 26,1800.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59389,325,13000.0,59389,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1800 PE 27 OCT 26,1800.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59386,30,600.0,59386,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 66000 CE 25 AUG 26,66000.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59387,30,600.0,59387,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 66000 PE 25 AUG 26,66000.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1785436199000.0,PE,BANKEX,BANKEX,BSE_FO|1174671,30,900.0,1174671,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 53500 PE 30 JUL 26,53500.0,,,,,,
,NSE_EQ,GOKUL AGRO RESOURCES LTD,NSE,,EQ,,,NSE_EQ|INE314T01033,1,100000.0,14480,,,,1.0,,,GOKULAGRO,,1.0,INE314T01033,True,35.77,NORMAL,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98975,100,2000.0,98975,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12800 CE 27 OCT 26,12800.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98976,100,2000.0,98976,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12800 PE 27 OCT 26,12800.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,PE,CROMPTON,CROMPTON,NSE_FO|98971,2150,86000.0,98971,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 320 PE 29 SEP 26,320.0,1.0,,,,,
False,BSE_FO,FOCIT,BSE,1785436199000.0,PE,FOCIT,FOCIT,BSE_FO|1174662,45,1350.0,1174662,45.0,BSE_INDEX|FOCIT,BSE_INDEX|FOCIT,5.0,INDEX,INDEX,FOCIT 27000 PE 30 JUL 26,27000.0,,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84329,4525,181000.0,84329,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 132.5 CE 29 SEP 26,132.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84323,4525,181000.0,84323,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 122.5 CE 29 SEP 26,122.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84324,4525,181000.0,84324,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 122.5 PE 29 SEP 26,122.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84325,4525,181000.0,84325,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 127.5 CE 29 SEP 26,127.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84326,4525,181000.0,84326,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 127.5 PE 29 SEP 26,127.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84320,4525,181000.0,84320,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 112.5 PE 29 SEP 26,112.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84321,4525,181000.0,84321,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 117.5 CE 29 SEP 26,117.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84322,4525,181000.0,84322,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 117.5 PE 29 SEP 26,117.5,1.0,,,,,
False,BSE_FO,SENSEX,BSE,1785436199000.0,PE,SENSEX,SENSEX,BSE_FO|1174659,20,1000.0,1174659,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 68800 PE 30 JUL 26,68800.0,,,,,,
,NSE_EQ,KOTAKMAMC - CHEMICAL,NSE,,EQ,,,NSE_EQ|INF174KA1XV0,1,100000.0,759885,,,,1.0,,,CHEMICAL,,1.0,INF174KA1XV0,True,26.5,NORMAL,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,CE,CROMPTON,CROMPTON,NSE_FO|98970,2150,86000.0,98970,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 320 CE 29 SEP 26,320.0,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84330,4525,181000.0,84330,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 132.5 PE 29 SEP 26,132.5,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59350,30,600.0,59350,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 65500 CE 25 AUG 26,65500.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59351,30,600.0,59351,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 65500 PE 25 AUG 26,65500.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,CE,BLUESTARCO,BLUESTARCO,NSE_FO|59356,325,13000.0,59356,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1760 CE 27 OCT 26,1760.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59357,325,13000.0,59357,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1760 PE 27 OCT 26,1760.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59353,325,13000.0,59353,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1680 PE 27 OCT 26,1680.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,CE,BLUESTARCO,BLUESTARCO,NSE_FO|59354,325,13000.0,59354,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1720 CE 27 OCT 26,1720.0,1.0,,,,,
False,NSE_FO,BLUE STAR LIMITED,NSE,1793125799000.0,PE,BLUESTARCO,BLUESTARCO,NSE_FO|59355,325,13000.0,59355,325.0,NSE_EQ|INE472A01039,NSE_EQ|INE472A01039,5.0,EQUITY,EQUITY,BLUESTARCO 1720 PE 27 OCT 26,1720.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,CE,BANKNIFTY,BANKNIFTY,NSE_FO|59340,30,600.0,59340,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 65000 CE 25 AUG 26,65000.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,CE,CROMPTON,CROMPTON,NSE_FO|98947,2150,86000.0,98947,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 300 CE 29 SEP 26,300.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,PE,CROMPTON,CROMPTON,NSE_FO|98948,2150,86000.0,98948,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 300 PE 29 SEP 26,300.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,PE,CROMPTON,CROMPTON,NSE_FO|98942,2150,86000.0,98942,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 290 PE 29 SEP 26,290.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98943,100,2000.0,98943,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12400 PE 27 OCT 26,12400.0,1.0,,,,,
False,NSE_FO,BANKNIFTY,NSE,1787682599000.0,PE,BANKNIFTY,BANKNIFTY,NSE_FO|59341,30,600.0,59341,30.0,NSE_INDEX|Nifty Bank,NSE_INDEX|Nifty Bank,5.0,INDEX,INDEX,BANKNIFTY 65000 PE 25 AUG 26,65000.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98940,100,2000.0,98940,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12200 PE 27 OCT 26,12200.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98941,100,2000.0,98941,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12400 CE 27 OCT 26,12400.0,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84317,4525,181000.0,84317,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 107.5 CE 29 SEP 26,107.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,PE,IREDA,IREDA,NSE_FO|84318,4525,181000.0,84318,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 107.5 PE 29 SEP 26,107.5,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,CE,IREDA,IREDA,NSE_FO|84319,4525,181000.0,84319,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA 112.5 CE 29 SEP 26,112.5,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98939,100,2000.0,98939,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12200 CE 27 OCT 26,12200.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98935,100,2000.0,98935,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 11800 CE 27 OCT 26,11800.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98936,100,2000.0,98936,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 11800 PE 27 OCT 26,11800.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98937,100,2000.0,98937,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12000 CE 27 OCT 26,12000.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98938,100,2000.0,98938,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 12000 PE 27 OCT 26,12000.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,CE,CROMPTON,CROMPTON,NSE_FO|98931,2150,86000.0,98931,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 290 CE 29 SEP 26,290.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98932,100,2000.0,98932,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 11400 PE 27 OCT 26,11400.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,CE,OFSS,OFSS,NSE_FO|98933,100,2000.0,98933,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 11600 CE 27 OCT 26,11600.0,1.0,,,,,
False,NSE_FO,ORACLE FIN SERV SOFT LTD.,NSE,1793125799000.0,PE,OFSS,OFSS,NSE_FO|98934,100,2000.0,98934,100.0,NSE_EQ|INE881D01027,NSE_EQ|INE881D01027,5.0,EQUITY,EQUITY,OFSS 11600 PE 27 OCT 26,11600.0,1.0,,,,,
False,NSE_FO,CROMPT GREA CON ELEC LTD,NSE,1790706599000.0,PE,CROMPTON,CROMPTON,NSE_FO|98930,2150,86000.0,98930,2150.0,NSE_EQ|INE299U01018,NSE_EQ|INE299U01018,5.0,EQUITY,EQUITY,CROMPTON 280 PE 29 SEP 26,280.0,1.0,,,,,
,NSE_EQ,ONEMI TECHNOLOGY SOL LTD,NSE,,EQ,,,NSE_EQ|INE12F801023,1,100000.0,763294,,,,5.0,,,KISSHT,,1.0,INE12F801023,True,35.0,NORMAL,
